name,bus,site,technology,expand_capacity,c0_USD,c1_USDperMWh,c2_USDperMWh2,cap_existing_power_MW,cap_max_power_MW,cost_fixed_power_USDperkW,cost_variable_USDperMWh
cats_1030,2116,pvu2116,solar photovoltaic,FALSE,0,0,0,3,3,0,0
cats_1031,2118,pvu2118,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1032,2118,pvu2118,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1033,2118,pvu2118,solar photovoltaic,FALSE,0,0,0,6.1,6.1,0,0
cats_1034,2126,pvu2126,solar photovoltaic,FALSE,0,0,0,2.2,2.2,0,0
cats_1035,2169,pvu2169,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1036,217,pvu217,solar photovoltaic,FALSE,0,0,0,5.2,5.2,0,0
cats_1037,217,pvu217,solar photovoltaic,FALSE,0,0,0,1.3,1.3,0,0
cats_1038,2185,pvu2185,solar photovoltaic,FALSE,0,0,0,1.2,1.2,0,0
cats_1039,2185,pvu2185,solar photovoltaic,FALSE,0,0,0,1.2,1.2,0,0
cats_1040,2186,pvu2186,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1041,2186,pvu2186,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1042,2188,pvu2188,solar photovoltaic,FALSE,0,0,0,2.2,2.2,0,0
cats_1043,219,pvu219,solar photovoltaic,FALSE,0,0,0,1.1,1.1,0,0
cats_1044,2196,pvu2196,solar photovoltaic,FALSE,0,0,0,1.1,1.1,0,0
cats_1045,2199,pvu2199,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1046,2202,pvu2202,solar photovoltaic,FALSE,0,0,0,60,60,0,0
cats_1047,2202,pvu2202,solar photovoltaic,FALSE,0,0,0,16.6,16.6,0,0
cats_1048,2202,pvu2202,solar photovoltaic,FALSE,0,0,0,15,15,0,0
cats_1049,2202,pvu2202,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1050,2210,pvu2210,solar photovoltaic,FALSE,0,0,0,1.8,1.8,0,0
cats_1051,2235,pvu2235,solar photovoltaic,FALSE,0,0,0,313.7,313.7,0,0
cats_1052,2235,pvu2235,solar photovoltaic,FALSE,0,0,0,249.7,249.7,0,0
cats_1053,2235,pvu2235,solar photovoltaic,FALSE,0,0,0,80,80,0,0
cats_1054,2235,pvu2235,solar photovoltaic,FALSE,0,0,0,125,125,0,0
cats_1055,2235,pvu2235,solar photovoltaic,FALSE,0,0,0,250,250,0,0
cats_1056,2235,pvu2235,solar photovoltaic,FALSE,0,0,0,70,70,0,0
cats_1057,2235,pvu2235,solar photovoltaic,FALSE,0,0,0,100,100,0,0
cats_1058,2235,pvu2235,solar photovoltaic,FALSE,0,0,0,100,100,0,0
cats_1059,2235,pvu2235,solar photovoltaic,FALSE,0,0,0,132,132,0,0
cats_1060,2235,pvu2235,solar photovoltaic,FALSE,0,0,0,200,200,0,0
cats_1061,2246,pvu2246,solar photovoltaic,FALSE,0,0,0,1.4,1.4,0,0
cats_1062,2252,pvu2252,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1063,2253,pvu2253,solar photovoltaic,FALSE,0,0,0,0.9,0.9,0,0
cats_1064,2254,pvu2254,solar photovoltaic,FALSE,0,0,0,108,108,0,0
cats_1065,226,pvu226,solar photovoltaic,FALSE,0,0,0,12,12,0,0
cats_1066,226,pvu226,solar photovoltaic,FALSE,0,0,0,8,8,0,0
cats_1067,2264,pvu2264,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1068,2264,pvu2264,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1069,2267,pvu2267,solar photovoltaic,FALSE,0,0,0,1.2,1.2,0,0
cats_1070,2268,pvu2268,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1071,2268,pvu2268,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1072,227,pvu227,solar photovoltaic,FALSE,0,0,0,27,27,0,0
cats_1073,2275,pvu2275,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1074,2276,pvu2276,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1075,2276,pvu2276,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1076,2276,pvu2276,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1077,2277,pvu2277,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1078,2280,pvu2280,solar photovoltaic,FALSE,0,0,0,11.1,11.1,0,0
cats_1079,2283,pvu2283,solar photovoltaic,FALSE,0,0,0,1.8,1.8,0,0
cats_1080,2283,pvu2283,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1081,229,pvu229,solar photovoltaic,FALSE,0,0,0,32,32,0,0
cats_1082,229,pvu229,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1083,229,pvu229,solar photovoltaic,FALSE,0,0,0,17.1,17.1,0,0
cats_1084,2304,pvu2304,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1085,2304,pvu2304,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1086,2304,pvu2304,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1087,231,pvu231,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1088,2314,pvu2314,solar photovoltaic,FALSE,0,0,0,318,318,0,0
cats_1089,2314,pvu2314,solar photovoltaic,FALSE,0,0,0,279,279,0,0
cats_1090,2314,pvu2314,solar photovoltaic,FALSE,0,0,0,18,18,0,0
cats_1091,2314,pvu2314,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1092,2314,pvu2314,solar photovoltaic,FALSE,0,0,0,151.1,151.1,0,0
cats_1093,2314,pvu2314,solar photovoltaic,FALSE,0,0,0,100,100,0,0
cats_1094,2314,pvu2314,solar photovoltaic,FALSE,0,0,0,75,75,0,0
cats_1095,2314,pvu2314,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1096,2314,pvu2314,solar photovoltaic,FALSE,0,0,0,107.9,107.9,0,0
cats_1097,2314,pvu2314,solar photovoltaic,FALSE,0,0,0,54,54,0,0
cats_1098,2314,pvu2314,solar photovoltaic,FALSE,0,0,0,54,54,0,0
cats_1099,2314,pvu2314,solar photovoltaic,FALSE,0,0,0,111.2,111.2,0,0
cats_1100,2314,pvu2314,solar photovoltaic,FALSE,0,0,0,192,192,0,0
cats_1101,2314,pvu2314,solar photovoltaic,FALSE,0,0,0,128,128,0,0
cats_1102,2315,pvu2315,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1103,2324,pvu2324,solar photovoltaic,FALSE,0,0,0,4.5,4.5,0,0
cats_1104,2325,pvu2325,solar photovoltaic,FALSE,0,0,0,23,23,0,0
cats_1105,2325,pvu2325,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1106,2325,pvu2325,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1107,2329,pvu2329,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1108,2332,pvu2332,solar photovoltaic,FALSE,0,0,0,6,6,0,0
cats_1109,2334,pvu2334,solar photovoltaic,FALSE,0,0,0,4,4,0,0
cats_1110,2334,pvu2334,solar photovoltaic,FALSE,0,0,0,3,3,0,0
cats_1111,235,pvu235,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1112,235,pvu235,solar photovoltaic,FALSE,0,0,0,10,10,0,0
cats_1113,2351,pvu2351,solar photovoltaic,FALSE,0,0,0,5,5,0,0
cats_1114,2351,pvu2351,solar photovoltaic,FALSE,0,0,0,5,5,0,0
cats_1115,2351,pvu2351,solar photovoltaic,FALSE,0,0,0,5,5,0,0
cats_1116,2353,pvu2353,solar photovoltaic,FALSE,0,0,0,3,3,0,0
cats_1117,2356,pvu2356,solar photovoltaic,FALSE,0,0,0,1.3,1.3,0,0
cats_1118,2360,pvu2360,solar photovoltaic,FALSE,0,0,0,3.4,3.4,0,0
cats_1119,2380,pvu2380,solar photovoltaic,FALSE,0,0,0,0.9,0.9,0,0
cats_1120,2385,pvu2385,solar photovoltaic,FALSE,0,0,0,1.3,1.3,0,0
cats_1121,2399,pvu2399,solar photovoltaic,FALSE,0,0,0,8.5,8.5,0,0
cats_1122,240,pvu240,solar photovoltaic,FALSE,0,0,0,5.3,5.3,0,0
cats_1123,240,pvu240,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1124,2402,pvu2402,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1125,2402,pvu2402,solar photovoltaic,FALSE,0,0,0,12,12,0,0
cats_1126,2402,pvu2402,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1127,2402,pvu2402,solar photovoltaic,FALSE,0,0,0,19.8,19.8,0,0
cats_1128,2402,pvu2402,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1129,2402,pvu2402,solar photovoltaic,FALSE,0,0,0,2,2,0,0
cats_1130,2402,pvu2402,solar photovoltaic,FALSE,0,0,0,4.1,4.1,0,0
cats_1131,241,pvu241,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1132,241,pvu241,solar photovoltaic,FALSE,0,0,0,3,3,0,0
cats_1133,250,pvu250,solar photovoltaic,FALSE,0,0,0,1.6,1.6,0,0
cats_1134,258,pvu258,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1135,259,pvu259,solar photovoltaic,FALSE,0,0,0,1.4,1.4,0,0
cats_1136,260,pvu260,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1137,260,pvu260,solar photovoltaic,FALSE,0,0,0,30,30,0,0
cats_1138,260,pvu260,solar photovoltaic,FALSE,0,0,0,5,5,0,0
cats_1139,268,pvu268,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1140,273,pvu273,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1141,273,pvu273,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1142,276,pvu276,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1143,276,pvu276,solar photovoltaic,FALSE,0,0,0,15,15,0,0
cats_1144,276,pvu276,solar photovoltaic,FALSE,0,0,0,5,5,0,0
cats_1145,288,pvu288,solar photovoltaic,FALSE,0,0,0,110,110,0,0
cats_1146,289,pvu289,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1147,289,pvu289,solar photovoltaic,FALSE,0,0,0,68,68,0,0
cats_1148,295,pvu295,solar photovoltaic,FALSE,0,0,0,5,5,0,0
cats_1149,295,pvu295,solar photovoltaic,FALSE,0,0,0,10,10,0,0
cats_1150,295,pvu295,solar photovoltaic,FALSE,0,0,0,45,45,0,0
cats_1151,295,pvu295,solar photovoltaic,FALSE,0,0,0,15,15,0,0
cats_1152,295,pvu295,solar photovoltaic,FALSE,0,0,0,149.3,149.3,0,0
cats_1153,295,pvu295,solar photovoltaic,FALSE,0,0,0,37.7,37.7,0,0
cats_1154,295,pvu295,solar photovoltaic,FALSE,0,0,0,44.6,44.6,0,0
cats_1155,295,pvu295,solar photovoltaic,FALSE,0,0,0,154.4,154.4,0,0
cats_1156,295,pvu295,solar photovoltaic,FALSE,0,0,0,41.2,41.2,0,0
cats_1157,296,pvu296,solar photovoltaic,FALSE,0,0,0,27.1,27.1,0,0
cats_1158,296,pvu296,solar photovoltaic,FALSE,0,0,0,137.8,137.8,0,0
cats_1159,296,pvu296,solar photovoltaic,FALSE,0,0,0,148.9,148.9,0,0
cats_1160,308,pvu308,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1161,308,pvu308,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1162,308,pvu308,solar photovoltaic,FALSE,0,0,0,100,100,0,0
cats_1163,309,pvu309,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1164,316,pvu316,solar photovoltaic,FALSE,0,0,0,2.6,2.6,0,0
cats_1165,317,pvu317,solar photovoltaic,FALSE,0,0,0,6,6,0,0
cats_1166,317,pvu317,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1167,317,pvu317,solar photovoltaic,FALSE,0,0,0,19,19,0,0
cats_1168,317,pvu317,solar photovoltaic,FALSE,0,0,0,15.8,15.8,0,0
cats_1169,318,pvu318,solar photovoltaic,FALSE,0,0,0,1.1,1.1,0,0
cats_1170,319,pvu319,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1171,322,pvu322,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1172,322,pvu322,solar photovoltaic,FALSE,0,0,0,102,102,0,0
cats_1173,322,pvu322,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1174,322,pvu322,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1175,326,pvu326,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1176,342,pvu342,solar photovoltaic,FALSE,0,0,0,4.4,4.4,0,0
cats_1177,342,pvu342,solar photovoltaic,FALSE,0,0,0,1.6,1.6,0,0
cats_1178,344,pvu344,solar photovoltaic,FALSE,0,0,0,2,2,0,0
cats_1179,347,pvu347,solar photovoltaic,FALSE,0,0,0,1.3,1.3,0,0
cats_1180,348,pvu348,solar photovoltaic,FALSE,0,0,0,1.9,1.9,0,0
cats_1181,348,pvu348,solar photovoltaic,FALSE,0,0,0,0.9,0.9,0,0
cats_1182,348,pvu348,solar photovoltaic,FALSE,0,0,0,1.8,1.8,0,0
cats_1183,348,pvu348,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1184,377,pvu377,solar photovoltaic,FALSE,0,0,0,2.5,2.5,0,0
cats_1185,385,pvu385,solar photovoltaic,FALSE,0,0,0,1.2,1.2,0,0
cats_1186,385,pvu385,solar photovoltaic,FALSE,0,0,0,1.3,1.3,0,0
cats_1187,385,pvu385,solar photovoltaic,FALSE,0,0,0,1.8,1.8,0,0
cats_1188,385,pvu385,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1189,385,pvu385,solar photovoltaic,FALSE,0,0,0,1.3,1.3,0,0
cats_1190,385,pvu385,solar photovoltaic,FALSE,0,0,0,1.2,1.2,0,0
cats_1191,385,pvu385,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1192,385,pvu385,solar photovoltaic,FALSE,0,0,0,2,2,0,0
cats_1193,393,pvu393,solar photovoltaic,FALSE,0,0,0,4.5,4.5,0,0
cats_1194,401,pvu401,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1195,401,pvu401,solar photovoltaic,FALSE,0,0,0,3,3,0,0
cats_1196,407,pvu407,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1197,407,pvu407,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1198,407,pvu407,solar photovoltaic,FALSE,0,0,0,5,5,0,0
cats_1199,407,pvu407,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1200,407,pvu407,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1201,407,pvu407,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1202,407,pvu407,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1203,407,pvu407,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1204,407,pvu407,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1205,407,pvu407,solar photovoltaic,FALSE,0,0,0,6.5,6.5,0,0
cats_1206,407,pvu407,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1207,407,pvu407,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1208,407,pvu407,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1209,407,pvu407,solar photovoltaic,FALSE,0,0,0,40,40,0,0
cats_1210,407,pvu407,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1211,407,pvu407,solar photovoltaic,FALSE,0,0,0,3,3,0,0
cats_1212,407,pvu407,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1213,407,pvu407,solar photovoltaic,FALSE,0,0,0,11.4,11.4,0,0
cats_1214,407,pvu407,solar photovoltaic,FALSE,0,0,0,105,105,0,0
cats_1215,407,pvu407,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1216,407,pvu407,solar photovoltaic,FALSE,0,0,0,100,100,0,0
cats_1217,407,pvu407,solar photovoltaic,FALSE,0,0,0,17,17,0,0
cats_1218,407,pvu407,solar photovoltaic,FALSE,0,0,0,15,15,0,0
cats_1219,407,pvu407,solar photovoltaic,FALSE,0,0,0,5,5,0,0
cats_1220,43,pvu43,solar photovoltaic,FALSE,0,0,0,1.7,1.7,0,0
cats_1221,444,pvu444,solar photovoltaic,FALSE,0,0,0,5.5,5.5,0,0
cats_1222,446,pvu446,solar photovoltaic,FALSE,0,0,0,1.1,1.1,0,0
cats_1223,446,pvu446,solar photovoltaic,FALSE,0,0,0,1.2,1.2,0,0
cats_1224,448,pvu448,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1225,448,pvu448,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1226,448,pvu448,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1227,448,pvu448,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1228,448,pvu448,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1229,448,pvu448,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1230,448,pvu448,solar photovoltaic,FALSE,0,0,0,3,3,0,0
cats_1231,449,pvu449,solar photovoltaic,FALSE,0,0,0,2.3,2.3,0,0
cats_1232,452,pvu452,solar photovoltaic,FALSE,0,0,0,3,3,0,0
cats_1233,452,pvu452,solar photovoltaic,FALSE,0,0,0,1.7,1.7,0,0
cats_1234,456,pvu456,solar photovoltaic,FALSE,0,0,0,2,2,0,0
cats_1235,456,pvu456,solar photovoltaic,FALSE,0,0,0,5,5,0,0
cats_1236,456,pvu456,solar photovoltaic,FALSE,0,0,0,10,10,0,0
cats_1237,456,pvu456,solar photovoltaic,FALSE,0,0,0,2,2,0,0
cats_1238,456,pvu456,solar photovoltaic,FALSE,0,0,0,3,3,0,0
cats_1239,456,pvu456,solar photovoltaic,FALSE,0,0,0,3,3,0,0
cats_1240,456,pvu456,solar photovoltaic,FALSE,0,0,0,2,2,0,0
cats_1241,471,pvu471,solar photovoltaic,FALSE,0,0,0,66,66,0,0
cats_1242,471,pvu471,solar photovoltaic,FALSE,0,0,0,253,253,0,0
cats_1243,471,pvu471,solar photovoltaic,FALSE,0,0,0,185.1,185.1,0,0
cats_1244,471,pvu471,solar photovoltaic,FALSE,0,0,0,20.2,20.2,0,0
cats_1245,471,pvu471,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1246,475,pvu475,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1247,478,pvu478,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1248,478,pvu478,solar photovoltaic,FALSE,0,0,0,3,3,0,0
cats_1249,478,pvu478,solar photovoltaic,FALSE,0,0,0,3,3,0,0
cats_1250,481,pvu481,solar photovoltaic,FALSE,0,0,0,1.2,1.2,0,0
cats_1251,487,pvu487,solar photovoltaic,FALSE,0,0,0,9.5,9.5,0,0
cats_1252,491,pvu491,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1253,491,pvu491,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1254,491,pvu491,solar photovoltaic,FALSE,0,0,0,3,3,0,0
cats_1255,503,pvu503,solar photovoltaic,FALSE,0,0,0,3.7,3.7,0,0
cats_1256,503,pvu503,solar photovoltaic,FALSE,0,0,0,3,3,0,0
cats_1257,51,pvu51,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1258,51,pvu51,solar photovoltaic,FALSE,0,0,0,2.5,2.5,0,0
cats_1259,523,pvu523,solar photovoltaic,FALSE,0,0,0,4,4,0,0
cats_1260,528,pvu528,solar photovoltaic,FALSE,0,0,0,1.8,1.8,0,0
cats_1261,543,pvu543,solar photovoltaic,FALSE,0,0,0,2,2,0,0
cats_1262,543,pvu543,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1263,543,pvu543,solar photovoltaic,FALSE,0,0,0,4,4,0,0
cats_1264,543,pvu543,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1265,543,pvu543,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1266,543,pvu543,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1267,543,pvu543,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1268,562,pvu562,solar photovoltaic,FALSE,0,0,0,1.2,1.2,0,0
cats_1269,562,pvu562,solar photovoltaic,FALSE,0,0,0,2,2,0,0
cats_1270,562,pvu562,solar photovoltaic,FALSE,0,0,0,1.2,1.2,0,0
cats_1271,565,pvu565,solar photovoltaic,FALSE,0,0,0,1.2,1.2,0,0
cats_1272,567,pvu567,solar photovoltaic,FALSE,0,0,0,5,5,0,0
cats_1273,567,pvu567,solar photovoltaic,FALSE,0,0,0,5.4,5.4,0,0
cats_1274,57,pvu57,solar photovoltaic,FALSE,0,0,0,3.6,3.6,0,0
cats_1275,570,pvu570,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1276,573,pvu573,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1277,573,pvu573,solar photovoltaic,FALSE,0,0,0,3,3,0,0
cats_1278,576,pvu576,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1279,576,pvu576,solar photovoltaic,FALSE,0,0,0,2,2,0,0
cats_1280,576,pvu576,solar photovoltaic,FALSE,0,0,0,2.3,2.3,0,0
cats_1281,577,pvu577,solar photovoltaic,FALSE,0,0,0,50,50,0,0
cats_1282,577,pvu577,solar photovoltaic,FALSE,0,0,0,4.3,4.3,0,0
cats_1283,582,pvu582,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1284,582,pvu582,solar photovoltaic,FALSE,0,0,0,3,3,0,0
cats_1285,603,pvu603,solar photovoltaic,FALSE,0,0,0,3,3,0,0
cats_1286,610,pvu610,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1287,611,pvu611,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1288,613,pvu613,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1289,618,pvu618,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1290,618,pvu618,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1291,619,pvu619,solar photovoltaic,FALSE,0,0,0,4.5,4.5,0,0
cats_1292,619,pvu619,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1293,649,pvu649,solar photovoltaic,FALSE,0,0,0,1.7,1.7,0,0
cats_1294,694,pvu694,solar photovoltaic,FALSE,0,0,0,1.2,1.2,0,0
cats_1295,71,pvu71,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1296,7649,pvu7649,solar photovoltaic,FALSE,0,0,0,13,13,0,0
cats_1297,7652,pvu7652,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1298,7659,pvu7659,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1299,7659,pvu7659,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1300,7659,pvu7659,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1301,7659,pvu7659,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1302,7679,pvu7679,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1303,7707,pvu7707,solar photovoltaic,FALSE,0,0,0,128,128,0,0
cats_1304,7708,pvu7708,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1305,7708,pvu7708,solar photovoltaic,FALSE,0,0,0,100,100,0,0
cats_1306,7708,pvu7708,solar photovoltaic,FALSE,0,0,0,2,2,0,0
cats_1307,7708,pvu7708,solar photovoltaic,FALSE,0,0,0,150,150,0,0
cats_1308,7708,pvu7708,solar photovoltaic,FALSE,0,0,0,250,250,0,0
cats_1309,7708,pvu7708,solar photovoltaic,FALSE,0,0,0,300,300,0,0
cats_1310,775,pvu775,solar photovoltaic,FALSE,0,0,0,74.8,74.8,0,0
cats_1311,7751,pvu7751,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1312,779,pvu779,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1313,78,pvu78,solar photovoltaic,FALSE,0,0,0,5,5,0,0
cats_1314,7808,pvu7808,solar photovoltaic,FALSE,0,0,0,3.5,3.5,0,0
cats_1315,781,pvu781,solar photovoltaic,FALSE,0,0,0,7.3,7.3,0,0
cats_1316,781,pvu781,solar photovoltaic,FALSE,0,0,0,2.5,2.5,0,0
cats_1317,782,pvu782,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1318,782,pvu782,solar photovoltaic,FALSE,0,0,0,2.4,2.4,0,0
cats_1319,7823,pvu7823,solar photovoltaic,FALSE,0,0,0,1.6,1.6,0,0
cats_1320,7882,pvu7882,solar photovoltaic,FALSE,0,0,0,2,2,0,0
cats_1321,7888,pvu7888,solar photovoltaic,FALSE,0,0,0,100,100,0,0
cats_1322,7889,pvu7889,solar photovoltaic,FALSE,0,0,0,128.9,128.9,0,0
cats_1323,7889,pvu7889,solar photovoltaic,FALSE,0,0,0,174.8,174.8,0,0
cats_1324,7889,pvu7889,solar photovoltaic,FALSE,0,0,0,147.4,147.4,0,0
cats_1325,7892,pvu7892,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1326,7893,pvu7893,solar photovoltaic,FALSE,0,0,0,1.1,1.1,0,0
cats_1327,7913,pvu7913,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1328,7914,pvu7914,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1329,7914,pvu7914,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1330,7917,pvu7917,solar photovoltaic,FALSE,0,0,0,2.7,2.7,0,0
cats_1331,7920,pvu7920,solar photovoltaic,FALSE,0,0,0,299.5,299.5,0,0
cats_1332,7939,pvu7939,solar photovoltaic,FALSE,0,0,0,1.1,1.1,0,0
cats_1333,796,pvu796,solar photovoltaic,FALSE,0,0,0,4,4,0,0
cats_1334,8006,pvu8006,solar photovoltaic,FALSE,0,0,0,10,10,0,0
cats_1335,8006,pvu8006,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1336,8009,pvu8009,solar photovoltaic,FALSE,0,0,0,3.5,3.5,0,0
cats_1337,801,pvu801,solar photovoltaic,FALSE,0,0,0,3.8,3.8,0,0
cats_1338,8014,pvu8014,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1339,803,pvu803,solar photovoltaic,FALSE,0,0,0,2,2,0,0
cats_1340,8045,pvu8045,solar photovoltaic,FALSE,0,0,0,1.4,1.4,0,0
cats_1341,806,pvu806,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1342,806,pvu806,solar photovoltaic,FALSE,0,0,0,1.3,1.3,0,0
cats_1343,806,pvu806,solar photovoltaic,FALSE,0,0,0,4.2,4.2,0,0
cats_1344,8082,pvu8082,solar photovoltaic,FALSE,0,0,0,3,3,0,0
cats_1345,8102,pvu8102,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1346,811,pvu811,solar photovoltaic,FALSE,0,0,0,4.1,4.1,0,0
cats_1347,812,pvu812,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1348,812,pvu812,solar photovoltaic,FALSE,0,0,0,20,20,0,0
