name,bus_type,base_voltage_kV,base_power_MVA
3835,PQ,66.0,100.0
3836,PQ,66.0,100.0
3837,PQ,66.0,100.0
3838,PQ,66.0,100.0
3839,PQ,66.0,100.0
3840,PQ,66.0,100.0
3841,PQ,66.0,100.0
3842,PQ,66.0,100.0
3843,PQ,66.0,100.0
3844,PQ,66.0,100.0
3845,PQ,66.0,100.0
3846,PQ,66.0,100.0
3847,PQ,66.0,100.0
3848,PQ,66.0,100.0
3849,PQ,66.0,100.0
3850,PQ,66.0,100.0
3851,PQ,66.0,100.0
3852,PQ,66.0,100.0
3853,PQ,66.0,100.0
3854,PQ,66.0,100.0
3855,PQ,66.0,100.0
3856,PQ,66.0,100.0
3857,PQ,66.0,100.0
3858,PQ,66.0,100.0
3859,PQ,66.0,100.0
3860,PQ,66.0,100.0
3861,PQ,66.0,100.0
3862,PQ,66.0,100.0
3863,PQ,66.0,100.0
3864,PQ,66.0,100.0
3865,PQ,66.0,100.0
3866,PQ,66.0,100.0
3867,PQ,66.0,100.0
3868,PQ,66.0,100.0
3869,PQ,66.0,100.0
3870,PQ,66.0,100.0
3871,PQ,66.0,100.0
3872,PQ,66.0,100.0
3873,PQ,66.0,100.0
3874,PQ,66.0,100.0
3875,PQ,66.0,100.0
3876,PQ,66.0,100.0
3877,PQ,66.0,100.0
3878,PQ,115.0,100.0
3879,PQ,66.0,100.0
3880,PQ,66.0,100.0
3881,PQ,66.0,100.0
3882,PQ,115.0,100.0
3883,PQ,115.0,100.0
3884,PQ,115.0,100.0
3885,PQ,115.0,100.0
3886,PQ,115.0,100.0
3887,PQ,230.0,100.0
3888,PQ,115.0,100.0
3889,PQ,115.0,100.0
3890,PQ,115.0,100.0
3891,PQ,115.0,100.0
3892,PQ,115.0,100.0
3893,PQ,115.0,100.0
3894,PQ,115.0,100.0
3895,PQ,115.0,100.0
3896,PQ,115.0,100.0
3897,PQ,115.0,100.0
3898,PQ,115.0,100.0
3899,PQ,115.0,100.0
3900,PQ,115.0,100.0
3901,PQ,115.0,100.0
3902,PQ,115.0,100.0
3903,PQ,115.0,100.0
3904,PQ,115.0,100.0
3905,PQ,115.0,100.0
3906,PQ,115.0,100.0
3907,PQ,115.0,100.0
3908,PQ,115.0,100.0
3909,PQ,66.0,100.0
3910,PQ,66.0,100.0
3911,PQ,66.0,100.0
3912,PQ,66.0,100.0
3913,PQ,66.0,100.0
3914,PQ,66.0,100.0
3915,PQ,66.0,100.0
3916,PQ,66.0,100.0
3917,PQ,66.0,100.0
3918,PQ,66.0,100.0
3919,PQ,66.0,100.0
3920,PQ,66.0,100.0
3921,PQ,66.0,100.0
3922,PQ,66.0,100.0
3923,PQ,66.0,100.0
3924,PQ,66.0,100.0
3925,PQ,66.0,100.0
3926,PQ,66.0,100.0
3927,PQ,66.0,100.0
3928,PQ,66.0,100.0
3929,PQ,66.0,100.0
3930,PQ,66.0,100.0
3931,PQ,66.0,100.0
3932,PQ,66.0,100.0
3933,PQ,115.0,100.0
3934,PQ,115.0,100.0
3935,PQ,66.0,100.0
3936,PQ,66.0,100.0
3937,PQ,66.0,100.0
3938,PQ,66.0,100.0
3939,PQ,66.0,100.0
3940,PQ,66.0,100.0
3941,PQ,66.0,100.0
3942,PQ,66.0,100.0
3943,PQ,66.0,100.0
3944,PQ,66.0,100.0
3945,PQ,66.0,100.0
3946,PQ,115.0,100.0
3947,PQ,115.0,100.0
3948,PQ,66.0,100.0
3949,PQ,66.0,100.0
3950,PQ,66.0,100.0
3951,PQ,66.0,100.0
3952,PQ,66.0,100.0
3953,PQ,66.0,100.0
3954,PQ,66.0,100.0
3955,PQ,115.0,100.0
3956,PQ,115.0,100.0
3957,PQ,115.0,100.0
3958,PQ,66.0,100.0
3959,PQ,66.0,100.0
3960,PQ,66.0,100.0
3961,PQ,66.0,100.0
3962,PQ,66.0,100.0
3963,PQ,66.0,100.0
3964,PQ,115.0,100.0
3965,PQ,66.0,100.0
3966,PQ,66.0,100.0
3967,PQ,66.0,100.0
3968,PQ,66.0,100.0
3969,PQ,66.0,100.0
3970,PQ,66.0,100.0
3971,PQ,66.0,100.0
3972,PQ,66.0,100.0
3973,PQ,66.0,100.0
3974,PQ,66.0,100.0
3975,PQ,66.0,100.0
3976,PQ,66.0,100.0
3977,PQ,66.0,100.0
3978,PQ,115.0,100.0
3979,PQ,115.0,100.0
3980,PQ,115.0,100.0
3981,PQ,115.0,100.0
3982,PQ,66.0,100.0
3983,PQ,115.0,100.0
3984,PQ,115.0,100.0
3985,PQ,66.0,100.0
3986,PQ,66.0,100.0
3987,PQ,66.0,100.0
3988,PQ,66.0,100.0
3989,PQ,66.0,100.0
3990,PQ,66.0,100.0
3991,PQ,66.0,100.0
3992,PQ,66.0,100.0
3993,PQ,115.0,100.0
3994,PQ,115.0,100.0
3995,PQ,115.0,100.0
3996,PQ,115.0,100.0
3997,PQ,115.0,100.0
3998,PQ,115.0,100.0
3999,PQ,115.0,100.0
4000,PQ,115.0,100.0
4001,PQ,115.0,100.0
4002,PQ,115.0,100.0
4003,PQ,115.0,100.0
4004,PQ,115.0,100.0
4005,PQ,66.0,100.0
4006,PQ,66.0,100.0
4007,PQ,66.0,100.0
4008,PQ,66.0,100.0
4009,PQ,66.0,100.0
4010,PQ,66.0,100.0
4011,PQ,66.0,100.0
4012,PQ,66.0,100.0
4013,PQ,66.0,100.0
4014,PQ,66.0,100.0
4015,PQ,115.0,100.0
4016,PQ,230.0,100.0
4017,PQ,66.0,100.0
4018,PQ,66.0,100.0
4019,PQ,66.0,100.0
4020,PQ,66.0,100.0
4021,PQ,115.0,100.0
4022,PQ,115.0,100.0
4023,PQ,115.0,100.0
4024,PQ,115.0,100.0
4025,PQ,66.0,100.0
4026,PQ,66.0,100.0
4027,PQ,66.0,100.0
4028,PQ,115.0,100.0
4029,PQ,66.0,100.0
4030,PQ,66.0,100.0
4031,PQ,66.0,100.0
4032,PQ,66.0,100.0
4033,PQ,66.0,100.0
4034,PQ,66.0,100.0
4035,PQ,115.0,100.0
4036,PQ,115.0,100.0
4037,PQ,115.0,100.0
4038,PQ,115.0,100.0
4039,PQ,115.0,100.0
4040,PQ,115.0,100.0
4041,PQ,115.0,100.0
4042,PQ,66.0,100.0
4043,PQ,66.0,100.0
4044,PQ,66.0,100.0
4045,PQ,66.0,100.0
4046,PQ,66.0,100.0
4047,PQ,66.0,100.0
4048,PQ,66.0,100.0
4049,PQ,66.0,100.0
4050,PQ,66.0,100.0
4051,PQ,230.0,100.0
4052,PQ,230.0,100.0
4053,PQ,66.0,100.0
4054,PQ,66.0,100.0
4055,PQ,66.0,100.0
4056,PQ,66.0,100.0
4057,PQ,66.0,100.0
4058,PQ,66.0,100.0
4059,PQ,66.0,100.0
4060,PQ,115.0,100.0
4061,PQ,115.0,100.0
4062,PQ,115.0,100.0
4063,PQ,66.0,100.0
4064,PQ,66.0,100.0
4065,PQ,66.0,100.0
4066,PQ,66.0,100.0
4067,PQ,66.0,100.0
4068,PQ,66.0,100.0
4069,PQ,66.0,100.0
4070,PQ,66.0,100.0
4071,PQ,115.0,100.0
4072,PQ,66.0,100.0
4073,PQ,66.0,100.0
4074,PQ,66.0,100.0
4075,PQ,66.0,100.0
4076,PQ,230.0,100.0
4077,PQ,115.0,100.0
4078,PQ,66.0,100.0
4079,PQ,66.0,100.0
4080,PQ,66.0,100.0
4081,PQ,66.0,100.0
4082,PQ,66.0,100.0
4083,PQ,66.0,100.0
4084,PQ,66.0,100.0
4085,PQ,115.0,100.0
4086,PQ,115.0,100.0
4087,PQ,66.0,100.0
4088,PQ,66.0,100.0
4089,PQ,115.0,100.0
4090,PQ,115.0,100.0
4091,PQ,115.0,100.0
4092,PQ,230.0,100.0
4093,PQ,115.0,100.0
4094,PQ,115.0,100.0
4095,PQ,66.0,100.0
4096,PQ,66.0,100.0
4097,PQ,66.0,100.0
4098,PQ,66.0,100.0
4099,PQ,115.0,100.0
4100,PQ,66.0,100.0
4101,PQ,66.0,100.0
4102,PQ,66.0,100.0
4103,PQ,66.0,100.0
4104,PQ,66.0,100.0
4105,PQ,66.0,100.0
4106,PQ,66.0,100.0
4107,PQ,66.0,100.0
4108,PQ,66.0,100.0
4109,PQ,66.0,100.0
4110,PQ,66.0,100.0
4111,PQ,66.0,100.0
4112,PQ,115.0,100.0
4113,PQ,115.0,100.0
4114,PQ,115.0,100.0
4115,PQ,115.0,100.0
4116,PQ,115.0,100.0
4117,PQ,115.0,100.0
4118,PQ,115.0,100.0
4119,PQ,115.0,100.0
4120,PQ,115.0,100.0
4121,PQ,66.0,100.0
4122,PQ,66.0,100.0
4123,PQ,66.0,100.0
4124,PQ,66.0,100.0
4125,PQ,66.0,100.0
4126,PQ,66.0,100.0
4127,PQ,66.0,100.0
4128,PQ,66.0,100.0
4129,PQ,115.0,100.0
4130,PQ,66.0,100.0
4131,PQ,66.0,100.0
4132,PQ,66.0,100.0
4133,PQ,66.0,100.0
4134,PQ,66.0,100.0
4135,PQ,66.0,100.0
4136,PQ,66.0,100.0
4137,PQ,66.0,100.0
4138,PQ,66.0,100.0
4139,PQ,115.0,100.0
4140,PQ,115.0,100.0
4141,PQ,115.0,100.0
4142,PQ,115.0,100.0
4143,PQ,66.0,100.0
4144,PQ,66.0,100.0
4145,PQ,66.0,100.0
4146,PQ,66.0,100.0
4147,PQ,66.0,100.0
4148,PQ,66.0,100.0
4149,PQ,66.0,100.0
4150,PQ,66.0,100.0
4151,PQ,66.0,100.0
4152,PQ,66.0,100.0
4153,PQ,66.0,100.0
4154,PQ,66.0,100.0
4155,PQ,66.0,100.0
4156,PQ,66.0,100.0
4157,PQ,66.0,100.0
4158,PQ,66.0,100.0
4159,PQ,66.0,100.0
4160,PQ,66.0,100.0
4161,PQ,66.0,100.0
4162,PQ,66.0,100.0
4163,PQ,66.0,100.0
4164,PQ,66.0,100.0
4165,PQ,66.0,100.0
4166,PQ,66.0,100.0
4167,PQ,66.0,100.0
4168,PQ,66.0,100.0
4169,PQ,66.0,100.0
4170,PQ,66.0,100.0
4171,PQ,66.0,100.0
4172,PQ,66.0,100.0
4173,PQ,66.0,100.0
4174,PQ,66.0,100.0
4175,PQ,66.0,100.0
4176,PQ,66.0,100.0
4177,PQ,66.0,100.0
4178,PQ,66.0,100.0
4179,PQ,66.0,100.0
4180,PQ,66.0,100.0
4181,PQ,66.0,100.0
4182,PQ,66.0,100.0
4183,PQ,66.0,100.0
4184,PQ,66.0,100.0
4185,PQ,66.0,100.0
4186,PQ,66.0,100.0
4187,PQ,66.0,100.0
4188,PQ,66.0,100.0
4189,PQ,66.0,100.0
4190,PQ,66.0,100.0
4191,PQ,66.0,100.0
4192,PQ,66.0,100.0
4193,PQ,66.0,100.0
4194,PQ,66.0,100.0
4195,PQ,66.0,100.0
4196,PQ,66.0,100.0
4197,PQ,66.0,100.0
4198,PQ,66.0,100.0
4199,PQ,66.0,100.0
4200,PQ,66.0,100.0
4201,PQ,66.0,100.0
4202,PQ,66.0,100.0
4203,PQ,66.0,100.0
4204,PQ,66.0,100.0
4205,PQ,66.0,100.0
4206,PQ,66.0,100.0
4207,PQ,66.0,100.0
4208,PQ,66.0,100.0
4209,PQ,230.0,100.0
4210,PQ,66.0,100.0
4211,PQ,115.0,100.0
4212,PQ,66.0,100.0
4213,PQ,66.0,100.0
4214,PQ,66.0,100.0
4215,PQ,66.0,100.0
4216,PQ,66.0,100.0
4217,PQ,66.0,100.0
4218,PQ,115.0,100.0
4219,PQ,115.0,100.0
4220,PQ,115.0,100.0
4221,PQ,115.0,100.0
4222,PQ,115.0,100.0
4223,PQ,115.0,100.0
4224,PQ,115.0,100.0
4225,PQ,115.0,100.0
4226,PQ,115.0,100.0
4227,PQ,115.0,100.0
4228,PQ,66.0,100.0
4229,PQ,66.0,100.0
4230,PQ,66.0,100.0
4231,PQ,66.0,100.0
4232,PQ,66.0,100.0
4233,PQ,66.0,100.0
4234,PQ,66.0,100.0
4235,PQ,66.0,100.0
4236,PQ,66.0,100.0
4237,PQ,115.0,100.0
4238,PQ,115.0,100.0
4239,PQ,66.0,100.0
4240,PQ,66.0,100.0
4241,PQ,115.0,100.0
4242,PQ,66.0,100.0
4243,PQ,66.0,100.0
4244,PQ,66.0,100.0
4245,PQ,115.0,100.0
4246,PQ,115.0,100.0
4247,PQ,115.0,100.0
4248,PQ,115.0,100.0
4249,PQ,115.0,100.0
4250,PQ,115.0,100.0
4251,PQ,115.0,100.0
4252,PQ,115.0,100.0
4253,PQ,115.0,100.0
4254,PQ,115.0,100.0
4255,PQ,115.0,100.0
4256,PQ,115.0,100.0
4257,PQ,115.0,100.0
4258,PQ,115.0,100.0
4259,PQ,115.0,100.0
4260,PQ,115.0,100.0
4261,PQ,66.0,100.0
4262,PQ,115.0,100.0
4263,PQ,115.0,100.0
4264,PQ,115.0,100.0
4265,PQ,115.0,100.0
4266,PQ,66.0,100.0
4267,PQ,115.0,100.0
4268,PQ,115.0,100.0
4269,PQ,115.0,100.0
4270,PQ,115.0,100.0
4271,PQ,115.0,100.0
4272,PQ,115.0,100.0
4273,PQ,115.0,100.0
4274,PQ,115.0,100.0
4275,PQ,115.0,100.0
4276,PQ,115.0,100.0
4277,PQ,115.0,100.0
4278,PQ,115.0,100.0
4279,PQ,115.0,100.0
4280,PQ,115.0,100.0
4281,PQ,115.0,100.0
4282,PQ,66.0,100.0
4283,PQ,115.0,100.0
4284,PQ,66.0,100.0
4285,PQ,115.0,100.0
4286,PQ,66.0,100.0
4287,PQ,66.0,100.0
4288,PQ,66.0,100.0
4289,PQ,66.0,100.0
4290,PQ,66.0,100.0
4291,PQ,66.0,100.0
4292,PQ,66.0,100.0
4293,PQ,66.0,100.0
4294,PQ,66.0,100.0
4295,PQ,66.0,100.0
4296,PQ,66.0,100.0
4297,PQ,66.0,100.0
4298,PQ,66.0,100.0
4299,PQ,66.0,100.0
4300,PQ,66.0,100.0
4301,PQ,66.0,100.0
4302,PQ,66.0,100.0
4303,PQ,66.0,100.0
4304,PQ,66.0,100.0
4305,PQ,115.0,100.0
4306,PQ,230.0,100.0
4307,PQ,230.0,100.0
4308,PQ,230.0,100.0
4309,PQ,230.0,100.0
4310,PQ,500.0,100.0
4311,PQ,230.0,100.0
4312,PQ,230.0,100.0
4313,PQ,230.0,100.0
4314,PQ,115.0,100.0
4315,PQ,115.0,100.0
4316,PQ,230.0,100.0
4317,PQ,230.0,100.0
4318,PQ,115.0,100.0
4319,PQ,230.0,100.0
4320,PQ,230.0,100.0
4321,PQ,230.0,100.0
4322,PQ,230.0,100.0
4323,PQ,115.0,100.0
4324,PQ,115.0,100.0
4325,PQ,115.0,100.0
4326,PQ,230.0,100.0
4327,PQ,66.0,100.0
4328,PQ,66.0,100.0
4329,PQ,66.0,100.0
4330,PQ,66.0,100.0
4331,PQ,115.0,100.0
4332,PQ,230.0,100.0
4333,PQ,66.0,100.0
4334,PQ,115.0,100.0
4335,PQ,115.0,100.0
4336,PQ,115.0,100.0
4337,PQ,230.0,100.0
4338,PQ,230.0,100.0
4339,PQ,66.0,100.0
4340,PQ,66.0,100.0
4341,PQ,115.0,100.0
4342,PQ,115.0,100.0
4343,PQ,115.0,100.0
4344,PQ,230.0,100.0
4345,PQ,230.0,100.0
4346,PQ,66.0,100.0
4347,PQ,66.0,100.0
4348,PQ,115.0,100.0
4349,PQ,115.0,100.0
4350,PQ,66.0,100.0
4351,PQ,66.0,100.0
4352,PQ,66.0,100.0
4353,PQ,230.0,100.0
4354,PQ,230.0,100.0
4355,PQ,230.0,100.0
4356,PQ,66.0,100.0
4357,PQ,66.0,100.0
4358,PQ,66.0,100.0
4359,PQ,66.0,100.0
4360,PQ,66.0,100.0
4361,PQ,66.0,100.0
4362,PQ,66.0,100.0
4363,PQ,66.0,100.0
4364,PQ,66.0,100.0
4365,PQ,66.0,100.0
4366,PQ,66.0,100.0
4367,PQ,66.0,100.0
4368,PQ,66.0,100.0
4369,PQ,66.0,100.0
4370,PQ,66.0,100.0
4371,PQ,66.0,100.0
4372,PQ,66.0,100.0
4373,PQ,115.0,100.0
4374,PQ,115.0,100.0
4375,PQ,66.0,100.0
4376,PQ,230.0,100.0
4377,PQ,230.0,100.0
4378,PQ,115.0,100.0
4379,PQ,115.0,100.0
4380,PQ,66.0,100.0
4381,PQ,66.0,100.0
4382,PQ,66.0,100.0
4383,PQ,66.0,100.0
4384,PQ,66.0,100.0
4385,PQ,115.0,100.0
4386,PQ,115.0,100.0
4387,PQ,230.0,100.0
4388,PQ,66.0,100.0
4389,PQ,230.0,100.0
4390,PQ,230.0,100.0
4391,PQ,115.0,100.0
4392,PQ,115.0,100.0
4393,PQ,115.0,100.0
4394,PQ,230.0,100.0
4395,PQ,66.0,100.0
4396,PQ,66.0,100.0
4397,PQ,66.0,100.0
4398,PQ,66.0,100.0
4399,PQ,66.0,100.0
4400,PQ,66.0,100.0
4401,PQ,66.0,100.0
4402,PQ,66.0,100.0
4403,PQ,66.0,100.0
4404,PQ,66.0,100.0
4405,PQ,115.0,100.0
4406,PQ,66.0,100.0
4407,PQ,66.0,100.0
4408,PQ,66.0,100.0
4409,PQ,66.0,100.0
4410,PQ,66.0,100.0
4411,PQ,230.0,100.0
4412,PQ,230.0,100.0
4413,PQ,66.0,100.0
4414,PQ,66.0,100.0
4415,PQ,66.0,100.0
4416,PQ,66.0,100.0
4417,PQ,230.0,100.0
4418,PQ,230.0,100.0
4419,PQ,66.0,100.0
4420,PQ,66.0,100.0
4421,PQ,230.0,100.0
4422,PQ,230.0,100.0
4423,PQ,66.0,100.0
4424,PQ,66.0,100.0
4425,PQ,66.0,100.0
4426,PQ,66.0,100.0
4427,PQ,66.0,100.0
4428,PQ,66.0,100.0
4429,PQ,115.0,100.0
4430,PQ,66.0,100.0
4431,PQ,66.0,100.0
4432,PQ,66.0,100.0
4433,PQ,115.0,100.0
4434,PQ,115.0,100.0
4435,PQ,66.0,100.0
4436,PQ,66.0,100.0
4437,PQ,115.0,100.0
4438,PQ,115.0,100.0
4439,PQ,115.0,100.0
4440,PQ,66.0,100.0
4441,PQ,66.0,100.0
4442,PQ,66.0,100.0
4443,PQ,66.0,100.0
4444,PQ,66.0,100.0
4445,PQ,66.0,100.0
4446,PQ,66.0,100.0
4447,PQ,66.0,100.0
4448,PQ,66.0,100.0
4449,PQ,66.0,100.0
4450,PQ,66.0,100.0
4451,PQ,66.0,100.0
4452,PQ,66.0,100.0
4453,PQ,66.0,100.0
4454,PQ,66.0,100.0
4455,PQ,66.0,100.0
4456,PQ,66.0,100.0
4457,PQ,66.0,100.0
4458,PQ,66.0,100.0
4459,PQ,66.0,100.0
4460,PQ,66.0,100.0
4461,PQ,66.0,100.0
4462,PQ,66.0,100.0
4463,PQ,66.0,100.0
4464,PQ,115.0,100.0
4465,PQ,66.0,100.0
4466,PQ,66.0,100.0
4467,PQ,66.0,100.0
4468,PQ,66.0,100.0
4469,PQ,66.0,100.0
4470,PQ,66.0,100.0
4471,PQ,115.0,100.0
4472,PQ,115.0,100.0
4473,PQ,115.0,100.0
4474,PQ,115.0,100.0
4475,PQ,66.0,100.0
4476,PQ,115.0,100.0
4477,PQ,115.0,100.0
4478,PQ,66.0,100.0
4479,PQ,66.0,100.0
4480,PQ,66.0,100.0
4481,PQ,66.0,100.0
4482,PQ,66.0,100.0
4483,PQ,66.0,100.0
4484,PQ,66.0,100.0
4485,PQ,66.0,100.0
4486,PQ,66.0,100.0
4487,PQ,66.0,100.0
4488,PQ,66.0,100.0
4489,PQ,66.0,100.0
4490,PQ,66.0,100.0
4491,PQ,66.0,100.0
4492,PQ,66.0,100.0
4493,PQ,66.0,100.0
4494,PQ,66.0,100.0
4495,PQ,66.0,100.0
4496,PQ,230.0,100.0
4497,PQ,230.0,100.0
4498,PQ,66.0,100.0
4499,PQ,66.0,100.0
4500,PQ,230.0,100.0
4501,PQ,66.0,100.0
4502,PQ,230.0,100.0
4503,PQ,115.0,100.0
4504,PQ,115.0,100.0
4505,PQ,230.0,100.0
4506,PQ,115.0,100.0
4507,PQ,115.0,100.0
4508,PQ,66.0,100.0
4509,PQ,66.0,100.0
4510,PQ,115.0,100.0
4511,PQ,66.0,100.0
4512,PQ,66.0,100.0
4513,PQ,66.0,100.0
4514,PQ,66.0,100.0
4515,PQ,66.0,100.0
4516,PQ,66.0,100.0
4517,PQ,115.0,100.0
4518,PQ,115.0,100.0
4519,PQ,115.0,100.0
4520,PQ,115.0,100.0
4521,PQ,66.0,100.0
4522,PQ,66.0,100.0
4523,PQ,66.0,100.0
4524,PQ,66.0,100.0
4525,PQ,115.0,100.0
4526,PQ,115.0,100.0
4527,PQ,66.0,100.0
4528,PQ,66.0,100.0
4529,PQ,230.0,100.0
4530,PQ,115.0,100.0
4531,PQ,115.0,100.0
4532,PQ,115.0,100.0
4533,PQ,66.0,100.0
4534,PQ,230.0,100.0
4535,PQ,66.0,100.0
4536,PQ,66.0,100.0
4537,PQ,66.0,100.0
4538,PQ,115.0,100.0
4539,PQ,66.0,100.0
4540,PQ,66.0,100.0
4541,PQ,66.0,100.0
4542,PQ,115.0,100.0
4543,PQ,66.0,100.0
4544,PQ,66.0,100.0
4545,PQ,115.0,100.0
4546,PQ,115.0,100.0
4547,PQ,66.0,100.0
4548,PQ,66.0,100.0
4549,PQ,115.0,100.0
4550,PQ,66.0,100.0
4551,PQ,66.0,100.0
4552,PQ,66.0,100.0
4553,PQ,66.0,100.0
4554,PQ,66.0,100.0
4555,PQ,500.0,100.0
4556,PQ,66.0,100.0
4557,PQ,115.0,100.0
4558,PQ,115.0,100.0
4559,PQ,66.0,100.0
4560,PQ,66.0,100.0
4561,PQ,115.0,100.0
4562,PQ,115.0,100.0
4563,PQ,66.0,100.0
4564,PQ,66.0,100.0
4565,PQ,66.0,100.0
4566,PQ,66.0,100.0
4567,PQ,66.0,100.0
4568,PQ,66.0,100.0
4569,PQ,66.0,100.0
4570,PQ,66.0,100.0
4571,PQ,66.0,100.0
4572,PQ,66.0,100.0
4573,PQ,66.0,100.0
4574,PQ,66.0,100.0
4575,PQ,66.0,100.0
4576,PQ,66.0,100.0
4577,PQ,115.0,100.0
4578,PQ,115.0,100.0
4579,PQ,115.0,100.0
4580,PQ,115.0,100.0
4581,PQ,115.0,100.0
4582,PQ,115.0,100.0
4583,PQ,66.0,100.0
4584,PQ,66.0,100.0
4585,PQ,66.0,100.0
4586,PQ,66.0,100.0
4587,PQ,66.0,100.0
4588,PQ,115.0,100.0
4589,PQ,115.0,100.0
4590,PQ,115.0,100.0
4591,PQ,115.0,100.0
4592,PQ,115.0,100.0
4593,PQ,115.0,100.0
4594,PQ,115.0,100.0
4595,PQ,115.0,100.0
4596,PQ,66.0,100.0
4597,PQ,66.0,100.0
4598,PQ,66.0,100.0
4599,PQ,66.0,100.0
4600,PQ,66.0,100.0
4601,PQ,115.0,100.0
4602,PQ,115.0,100.0
4603,PQ,66.0,100.0
4604,PQ,66.0,100.0
4605,PQ,66.0,100.0
4606,PQ,66.0,100.0
4607,PQ,66.0,100.0
4608,PQ,115.0,100.0
4609,PQ,115.0,100.0
4610,PQ,230.0,100.0
4611,PQ,115.0,100.0
4612,PQ,115.0,100.0
4613,PQ,115.0,100.0
4614,PQ,115.0,100.0
4615,PQ,115.0,100.0
4616,PQ,115.0,100.0
4617,PQ,115.0,100.0
4618,PQ,66.0,100.0
4619,PQ,66.0,100.0
4620,PQ,66.0,100.0
4621,PQ,230.0,100.0
4622,PQ,230.0,100.0
4623,PQ,230.0,100.0
4624,PQ,230.0,100.0
4625,PQ,230.0,100.0
4626,PQ,230.0,100.0
4627,PQ,230.0,100.0
4628,PQ,230.0,100.0
4629,PQ,66.0,100.0
4630,PQ,66.0,100.0
4631,PQ,66.0,100.0
4632,PQ,66.0,100.0
4633,PQ,66.0,100.0
4634,PQ,230.0,100.0
4635,PQ,66.0,100.0
4636,PQ,66.0,100.0
4637,PQ,115.0,100.0
4638,PQ,66.0,100.0
4639,PQ,66.0,100.0
4640,PQ,66.0,100.0
4641,PQ,66.0,100.0
4642,PQ,66.0,100.0
4643,PQ,66.0,100.0
4644,PQ,66.0,100.0
4645,PQ,66.0,100.0
4646,PQ,230.0,100.0
4647,PQ,66.0,100.0
4648,PQ,66.0,100.0
4649,PQ,66.0,100.0
4650,PQ,66.0,100.0
4651,PQ,66.0,100.0
4652,PQ,230.0,100.0
4653,PQ,66.0,100.0
4654,PQ,66.0,100.0
4655,PQ,66.0,100.0
4656,PQ,66.0,100.0
4657,PQ,66.0,100.0
4658,PQ,66.0,100.0
4659,PQ,115.0,100.0
4660,PQ,66.0,100.0
4661,PQ,115.0,100.0
4662,PQ,66.0,100.0
4663,PQ,115.0,100.0
4664,PQ,230.0,100.0
4665,PQ,115.0,100.0
4666,PQ,66.0,100.0
4667,PQ,66.0,100.0
4668,PQ,66.0,100.0
4669,PQ,66.0,100.0
4670,PQ,66.0,100.0
4671,PQ,66.0,100.0
4672,PQ,66.0,100.0
4673,PQ,66.0,100.0
4674,PQ,66.0,100.0
4675,PQ,115.0,100.0
4676,PQ,115.0,100.0
4677,PQ,115.0,100.0
4678,PQ,115.0,100.0
4679,PQ,115.0,100.0
4680,PQ,115.0,100.0
4681,PQ,115.0,100.0
4682,PQ,115.0,100.0
4683,PQ,115.0,100.0
4684,PQ,115.0,100.0
4685,PQ,115.0,100.0
4686,PQ,115.0,100.0
4687,PQ,66.0,100.0
4688,PQ,66.0,100.0
4689,PQ,66.0,100.0
4690,PQ,66.0,100.0
4691,PQ,66.0,100.0
4692,PQ,66.0,100.0
4693,PQ,66.0,100.0
4694,PQ,66.0,100.0
4695,PQ,66.0,100.0
4696,PQ,66.0,100.0
4697,PQ,66.0,100.0
4698,PQ,66.0,100.0
4699,PQ,66.0,100.0
4700,PQ,66.0,100.0
4701,PQ,66.0,100.0
4702,PQ,66.0,100.0
4703,PQ,66.0,100.0
4704,PQ,66.0,100.0
4705,PQ,66.0,100.0
4706,PQ,230.0,100.0
4707,PV,500.0,100.0
4708,PQ,230.0,100.0
4709,PQ,230.0,100.0
4710,PQ,115.0,100.0
4711,PQ,115.0,100.0
4712,PQ,500.0,100.0
4713,PQ,230.0,100.0
4714,PQ,230.0,100.0
4715,PV,500.0,100.0
4716,PQ,115.0,100.0
4717,PQ,230.0,100.0
4718,PQ,230.0,100.0
4719,PQ,115.0,100.0
4720,PQ,115.0,100.0
4721,PQ,115.0,100.0
4722,PQ,230.0,100.0
4723,PQ,115.0,100.0
4724,PQ,230.0,100.0
4725,PQ,230.0,100.0
4726,PQ,230.0,100.0
4727,PQ,230.0,100.0
4728,PQ,115.0,100.0
4729,PQ,115.0,100.0
4730,PQ,115.0,100.0
4731,PQ,115.0,100.0
4732,PQ,115.0,100.0
4733,PQ,115.0,100.0
4734,PQ,115.0,100.0
4735,PQ,115.0,100.0
4736,PQ,115.0,100.0
4737,PQ,230.0,100.0
4738,PQ,66.0,100.0
4739,PQ,66.0,100.0
4740,PQ,66.0,100.0
4741,PQ,66.0,100.0
4742,PQ,66.0,100.0
4743,PQ,66.0,100.0
4744,PQ,66.0,100.0
4745,PQ,500.0,100.0
4746,PQ,230.0,100.0
4747,PQ,230.0,100.0
4748,PQ,230.0,100.0
4749,PQ,230.0,100.0
4750,PQ,230.0,100.0
4751,PQ,66.0,100.0
4752,PQ,66.0,100.0
4753,PQ,66.0,100.0
4754,PQ,66.0,100.0
4755,PQ,66.0,100.0
4756,PQ,66.0,100.0
4757,PQ,230.0,100.0
4758,PQ,230.0,100.0
4759,PQ,66.0,100.0
4760,PQ,66.0,100.0
4761,PQ,66.0,100.0
4762,PQ,66.0,100.0
4763,PQ,66.0,100.0
4764,PQ,230.0,100.0
4765,PQ,66.0,100.0
