name,technology,bus,site,c2_USDperMWh2,c1_USDperMWh,c0_USD,cost_fixed_power_USDperkW,cap_existing_power_MW,cap_max_power_MW,cost_variable_USDperMWh
307,cats,1642,capacity_factor_one,0.048441064,14.8788144,57.7513147,0,53,53,0
308,cats,1642,capacity_factor_one,0.048441064,14.8788144,57.7513147,0,53,53,0
309,cats,1642,capacity_factor_one,0.048441064,14.8788144,57.7513147,0,53,53,0
310,cats,1642,capacity_factor_one,0.048441064,14.8788144,57.7513147,0,53,53,0
311,cats,1642,capacity_factor_one,0.048441064,14.8788144,57.7513147,0,53,53,0
312,cats,1642,capacity_factor_one,0.048441064,14.8788144,57.7513147,0,53,53,0
313,cats,1642,capacity_factor_one,0.048441064,14.8788144,57.7513147,0,53,53,0
314,cats,1742,capacity_factor_one,0.027223253,14.8788144,100.442859,0,90,90,0
315,cats,1742,capacity_factor_one,0.027223253,14.8788144,100.442859,0,90,90,0
316,cats,1731,capacity_factor_one,0.035001326,14.8788144,78.1222241,0,70,70,0
317,cats,1731,capacity_factor_one,0.035001326,14.8788144,78.1222241,0,70,70,0
318,cats,8671,capacity_factor_one,0.015244051,14.8788144,175.969304,0,157.5,157.5,0
319,cats,8671,capacity_factor_one,0.015244051,14.8788144,175.969304,0,157.5,157.5,0
320,cats,1045,capacity_factor_one,0.078724432,14.8788144,34.6467874,0,0.7,0.7,0
321,cats,1045,capacity_factor_one,0.078724432,14.8788144,34.6467874,0,0.7,0.7,0
322,cats,1955,capacity_factor_one,0.085772205,14.8788144,32.0494007,0,2.9,2.9,0
323,cats,799,capacity_factor_one,0.085772205,14.8788144,32.0494007,0,2.9,2.9,0
324,cats,1865,capacity_factor_one,0.074347899,14.8788144,36.540858,0,7.9,7.9,0
325,cats,2056,capacity_factor_one,0.104841048,14.8788144,26.2074855,0,1.9,1.9,0
326,cats,706,capacity_factor_one,0.104841048,14.8788144,26.2074855,0,3.1,3.1,0
327,cats,707,capacity_factor_one,0.104841048,14.8788144,26.2074855,0,4.1,4.1,0
328,cats,105,capacity_factor_one,0.074347899,14.8788144,36.540858,0,10,10,0
329,cats,1786,capacity_factor_one,0.104841048,14.8788144,26.2074855,0,3.6,3.6,0
330,cats,1786,capacity_factor_one,0.104841048,14.8788144,26.2074855,0,3.6,3.6,0
331,cats,1786,capacity_factor_one,0.104841048,14.8788144,26.2074855,0,3.6,3.6,0
332,cats,195,capacity_factor_one,0.104841048,14.8788144,26.2074855,0,1.9,1.9,0
333,cats,195,capacity_factor_one,0.104841048,14.8788144,26.2074855,0,1.9,1.9,0
334,cats,195,capacity_factor_one,0.104841048,14.8788144,26.2074855,0,1.9,1.9,0
335,cats,206,capacity_factor_one,0.085772205,14.8788144,32.0494007,0,2.4,2.4,0
336,cats,8542,capacity_factor_one,0.078724432,14.8788144,34.6467874,0,1.4,1.4,0
337,cats,103,capacity_factor_one,0.059172355,14.8788144,46.4995731,0,12.7,12.7,0
338,cats,1645,capacity_factor_one,0.017626567,14.878814,155.128416,0,139.5,139.5,0
339,cats,1954,capacity_factor_one,0.102122482,14.8788144,26.4668367,0,23.9,23.9,0
340,cats,1582,capacity_factor_one,0.059172355,14.8788144,46.4995731,0,12.1,12.1,0
341,cats,662,capacity_factor_one,0.078724432,14.8788144,34.6467874,0,1,1,0
342,cats,2250,capacity_factor_one,0,0,0,0,55,55,0
343,cats,284,capacity_factor_one,0.116141127,14.8788144,23.3042834,0,19.6,19.6,0
344,cats,8292,capacity_factor_one,0.201878706,15.6387635,141.922833,0,24.9,24.9,0
345,cats,8292,capacity_factor_one,0.201878706,15.6387635,141.922833,0,24.9,24.9,0
346,cats,1872,capacity_factor_one,0.176444024,16.2591415,139.009799,0,23.1,23.1,0
347,cats,1872,capacity_factor_one,0.176444024,16.2591415,139.009799,0,23.1,23.1,0
348,cats,1872,capacity_factor_one,0.176444024,16.2591415,139.009799,0,23.1,23.1,0
349,cats,1872,capacity_factor_one,0.176444024,16.2591415,139.009799,0,23.1,23.1,0
350,cats,1951,capacity_factor_one,0,7.02752861,0,0,1159,1159,0
351,cats,1951,capacity_factor_one,0,7.02752861,0,0,1164,1164,0
352,cats,2248,capacity_factor_one,0.017626567,14.878814,155.128416,0,150,150,0
353,cats,2248,capacity_factor_one,0.017626567,14.878814,155.128416,0,150,150,0
354,cats,557,capacity_factor_one,0.066690076,14.8788144,41.9311323,0,37.1,37.1,0
355,cats,557,capacity_factor_one,0.066690076,14.8788144,41.9311323,0,37.1,37.1,0
356,cats,1610,capacity_factor_one,0.04860652,43.2789605,1721.38761,0,74.5,74.5,0
357,cats,1610,capacity_factor_one,0.04860652,43.2789605,1721.38761,0,74.5,74.5,0
358,cats,1610,capacity_factor_one,0.04860652,43.2789605,1721.38761,0,74.5,74.5,0
359,cats,367,capacity_factor_one,0.104841048,14.8788144,26.2074855,0,3,3,0
360,cats,420,capacity_factor_one,0.059172355,14.8788144,46.4995731,0,14,14,0
361,cats,420,capacity_factor_one,0.059172355,14.8788144,46.4995731,0,14,14,0
362,cats,420,capacity_factor_one,0.059172355,14.8788144,46.4995731,0,18,18,0
363,cats,1752,capacity_factor_one,0.298333333,25.05,57.6,0,2.5,2.5,0
364,cats,1752,capacity_factor_one,0.298333333,25.05,57.6,0,2.5,2.5,0
365,cats,1752,capacity_factor_one,0.298333333,25.05,57.6,0,2.5,2.5,0
366,cats,1752,capacity_factor_one,0.298333333,25.05,57.6,0,2.5,2.5,0
367,cats,1752,capacity_factor_one,0.298333333,25.05,57.6,0,2.5,2.5,0
368,cats,1752,capacity_factor_one,0.298333333,25.05,57.6,0,2.5,2.5,0
369,cats,8215,capacity_factor_one,0.063784217,14.8788144,43.3743652,0,38.6,38.6,0
370,cats,350,capacity_factor_one,0.078724432,14.8788144,34.6467874,0,1,1,0
371,cats,1863,capacity_factor_one,0.104841048,14.8788144,26.2074855,0,4.9,4.9,0
372,cats,420,capacity_factor_one,0.104841048,14.8788144,26.2074855,0,4.5,4.5,0
373,cats,420,capacity_factor_one,0.104841048,14.8788144,26.2074855,0,4.5,4.5,0
374,cats,529,capacity_factor_one,0.074347899,14.8788144,36.540858,0,9.9,9.9,0
375,cats,707,capacity_factor_one,0.104841048,14.8788144,26.2074855,0,5.1,5.1,0
376,cats,1296,capacity_factor_one,0.104841048,14.8788144,26.2074855,0,3,3,0
377,cats,1296,capacity_factor_one,0.078724432,14.8788144,34.6467874,0,0.6,0.6,0
378,cats,1841,capacity_factor_one,0.074347899,14.8788144,36.540858,0,10.9,10.9,0
379,cats,1841,capacity_factor_one,0.074347899,14.8788144,36.540858,0,10.9,10.9,0
380,cats,1841,capacity_factor_one,0.074347899,14.8788144,36.540858,0,10.9,10.9,0
381,cats,49,capacity_factor_one,0.104841048,14.8788144,26.2074855,0,3.4,3.4,0
382,cats,1845,capacity_factor_one,0.078724432,14.8788144,34.6467874,0,1,1,0
383,cats,1845,capacity_factor_one,0.078724432,14.8788144,34.6467874,0,1,1,0
384,cats,1845,capacity_factor_one,0.078724432,14.8788144,34.6467874,0,1,1,0
385,cats,158,capacity_factor_one,0.085772205,14.8788144,32.0494007,0,2.5,2.5,0
386,cats,158,capacity_factor_one,0.085772205,14.8788144,32.0494007,0,2.5,2.5,0
387,cats,1732,capacity_factor_one,0.104841048,14.8788144,26.2074855,0,3.5,3.5,0
388,cats,2409,capacity_factor_one,0.051140815,13.5022417,315.964182,0,3.9,3.9,0
389,cats,2409,capacity_factor_one,0.051140815,13.5022417,315.964182,0,3.9,3.9,0
390,cats,1801,capacity_factor_one,0.061066146,16.3717118,438.904604,0,37.7,37.7,0
391,cats,1801,capacity_factor_one,0.090857025,7.47471435,628.261588,0,60.5,60.5,0
392,cats,1801,capacity_factor_one,0.018728377,6.603145,74.6992503,0,8.4,8.4,0
393,cats,1801,capacity_factor_one,0.018728377,6.603145,74.6992503,0,8.4,8.4,0
394,cats,1801,capacity_factor_one,0.018728377,6.603145,74.6992503,0,8.4,8.4,0
395,cats,1801,capacity_factor_one,0.018728377,6.603145,74.6992503,0,8.4,8.4,0
396,cats,1801,capacity_factor_one,0.018728377,6.603145,74.6992503,0,8.4,8.4,0
397,cats,1801,capacity_factor_one,0.018728377,6.603145,74.6992503,0,8.4,8.4,0
398,cats,1801,capacity_factor_one,0.055551504,14.5116537,283.573452,0,50.4,50.4,0
399,cats,1499,capacity_factor_one,0.151710181,17.2716389,135.454897,0,18,18,0
400,cats,1499,capacity_factor_one,0.230762555,11.7335702,239.921641,0,27.9,27.9,0
401,cats,1499,capacity_factor_one,0.230762555,11.7335702,239.921641,0,27.9,27.9,0
402,cats,1499,capacity_factor_one,0.09454125,16.3717118,273.739392,0,26.8,26.8,0
403,cats,1499,capacity_factor_one,0.140609225,7.89566926,443.628589,0,40,40,0
404,cats,1499,capacity_factor_one,0.030947744,13.5754577,314.917371,0,42.5,42.5,0
405,cats,2220,capacity_factor_one,0.110832943,14.8788144,24.62683,0,22,22,0
406,cats,1762,capacity_factor_one,0,0,0,0,55,55,0
407,cats,1762,capacity_factor_one,0,0,0,0,55,55,0
408,cats,552,capacity_factor_one,0.298333333,25.05,57.6,0,6,6,0
409,cats,552,capacity_factor_one,0.298333333,25.05,57.6,0,6,6,0
410,cats,552,capacity_factor_one,0.298333333,25.05,57.6,0,6,6,0
411,cats,552,capacity_factor_one,0.298333333,25.05,57.6,0,6,6,0
412,cats,552,capacity_factor_one,0.298333333,25.05,57.6,0,6,6,0
413,cats,1787,capacity_factor_one,0.055051166,14.5133198,283.091952,0,50,50,0
414,cats,1617,capacity_factor_one,0.184893025,13.9248083,228.006765,0,27.4,27.4,0
415,cats,1617,capacity_factor_one,0.184893025,13.9248083,228.006765,0,27.4,27.4,0
416,cats,2306,capacity_factor_one,0.085772205,14.8788144,32.0494007,0,2,2,0
417,cats,1783,capacity_factor_one,0,0,0,0,13.2,13.2,0
418,cats,1783,capacity_factor_one,0,0,0,0,24,24,0
419,cats,1783,capacity_factor_one,0,0,0,0,63,63,0
420,cats,1783,capacity_factor_one,0,0,0,0,128,128,0
421,cats,1775,capacity_factor_one,0.047207877,9.40230679,968.448887,0,49.8,49.8,0
422,cats,1775,capacity_factor_one,0.047207877,9.40230679,968.448887,0,49.8,49.8,0
423,cats,1775,capacity_factor_one,0.047207877,9.40230679,968.448887,0,49.8,49.8,0
424,cats,1775,capacity_factor_one,0.076801027,12.9312538,315.65224,0,44,44,0
425,cats,7882,capacity_factor_one,0.005912852,9.82406357,2124.26732,0,118.7,118.7,0
426,cats,7882,capacity_factor_one,0.041625805,16.2720218,610.242557,0,55.2,55.2,0
427,cats,8495,capacity_factor_one,0.897330169,48.2276671,546.49488,0,24.9,24.9,0
428,cats,8495,capacity_factor_one,0.897330169,48.2276671,546.49488,0,24.9,24.9,0
429,cats,1646,capacity_factor_one,0.04471446,14.8788144,62.8694967,0,55,55,0
430,cats,1646,capacity_factor_one,0.04471446,14.8788144,62.8694967,0,55,55,0
431,cats,1646,capacity_factor_one,0.04471446,14.8788144,62.8694967,0,55,55,0
432,cats,1677,capacity_factor_one,0.074347899,14.8788144,36.540858,0,9.5,9.5,0
433,cats,1875,capacity_factor_one,0.085772205,14.8788144,32.0494007,0,3.3,3.3,0
434,cats,1875,capacity_factor_one,0.085772205,14.8788144,32.0494007,0,3.3,3.3,0
435,cats,1875,capacity_factor_one,0.085772205,14.8788144,32.0494007,0,3.3,3.3,0
436,cats,1875,capacity_factor_one,0.085772205,14.8788144,32.0494007,0,3.3,3.3,0
437,cats,1875,capacity_factor_one,0.085772205,14.8788144,32.0494007,0,3.3,3.3,0
438,cats,1875,capacity_factor_one,0.085772205,14.8788144,32.0494007,0,3.3,3.3,0
439,cats,1875,capacity_factor_one,0.085772205,14.8788144,32.0494007,0,3.3,3.3,0
440,cats,1875,capacity_factor_one,0.085772205,14.8788144,32.0494007,0,3.3,3.3,0
441,cats,1875,capacity_factor_one,0.085772205,14.8788144,32.0494007,0,3.3,3.3,0
442,cats,351,capacity_factor_one,0.062834015,14.293201,299.758091,0,60.5,60.5,0
443,cats,1222,capacity_factor_one,0.059582959,14.49398,291.64126,0,58,58,0
444,cats,1641,capacity_factor_one,0,0,0,0,17.4,17.4,0
445,cats,1056,capacity_factor_one,0.094703922,22.409643,554.685123,0,0.8,0.8,0
446,cats,1056,capacity_factor_one,0.094703922,22.409643,554.685123,0,0.8,0.8,0
447,cats,1056,capacity_factor_one,0.094703922,22.409643,554.685123,0,0.8,0.8,0
448,cats,1056,capacity_factor_one,0.094703922,22.409643,554.685123,0,0.8,0.8,0
449,cats,1821,capacity_factor_one,0.007277085,9.8240635,1683.4498,0,90,90,0
450,cats,1821,capacity_factor_one,0.05977672,16.3717118,460.288776,0,40,40,0
451,cats,1443,capacity_factor_one,0.051140815,13.5022417,315.964182,0,3.5,3.5,0
452,cats,165,capacity_factor_one,0.136386627,34.9221993,113.70841,0,18.8,18.8,0
453,cats,1703,capacity_factor_one,0.094703922,22.409643,554.685123,0,9.9,9.9,0
454,cats,1703,capacity_factor_one,0.094703922,22.409643,554.685123,0,9.9,9.9,0
455,cats,1703,capacity_factor_one,0.094703922,22.409643,554.685123,0,9.9,9.9,0
456,cats,1703,capacity_factor_one,0.094703922,22.409643,554.685123,0,8.7,8.7,0
457,cats,243,capacity_factor_one,0.051140815,13.5022417,315.964182,0,6,6,0
458,cats,2246,capacity_factor_one,0.051140815,13.5022417,315.964182,0,4.5,4.5,0
459,cats,1409,capacity_factor_one,0.078724432,14.8788144,34.6467874,0,1,1,0
460,cats,1409,capacity_factor_one,0.078724432,14.8788144,34.6467874,0,1,1,0
461,cats,300,capacity_factor_one,0.104841048,14.8788144,26.2074855,0,5.9,5.9,0
462,cats,300,capacity_factor_one,0.104841048,14.8788144,26.2074855,0,5.9,5.9,0
463,cats,751,capacity_factor_one,0.140223245,34.9374205,111.511326,0,19.2,19.2,0
464,cats,1700,capacity_factor_one,0.054159555,9.12733241,894.045353,0,45.3,45.3,0
465,cats,1700,capacity_factor_one,0.040862714,16.243934,628.810719,0,10.5,10.5,0
466,cats,8199,capacity_factor_one,0.051140815,13.5022417,315.964182,0,4.8,4.8,0
467,cats,8199,capacity_factor_one,0.298333333,25.05,57.6,0,1.5,1.5,0
468,cats,8199,capacity_factor_one,0.298333333,25.05,57.6,0,1.5,1.5,0
469,cats,8199,capacity_factor_one,0.298333333,25.05,57.6,0,1.5,1.5,0
470,cats,2203,capacity_factor_one,0,0,0,0,8.7,8.7,0
471,cats,989,capacity_factor_one,0.051140815,13.5022417,315.964182,0,5.2,5.2,0
472,cats,989,capacity_factor_one,0.051140815,13.5022417,315.964182,0,5.2,5.2,0
473,cats,1699,capacity_factor_one,0.087384278,8.94241382,772.625301,0,42.4,42.4,0
474,cats,1699,capacity_factor_one,0.087384278,8.94241382,772.625301,0,42.4,42.4,0
475,cats,1699,capacity_factor_one,0.109041982,8.36860157,497.141236,0,40.3,40.3,0
476,cats,1699,capacity_factor_one,0.016096182,15.236961,1547.8861,0,9.1,9.1,0
477,cats,1699,capacity_factor_one,0.016096182,15.236961,1547.8861,0,40.7,40.7,0
478,cats,1699,capacity_factor_one,0.016096182,15.236961,1547.8861,0,5.2,5.2,0
479,cats,1571,capacity_factor_one,0.085566985,34.6938271,205.867441,0,9.3,9.3,0
480,cats,1660,capacity_factor_one,0.025323319,9.79517349,1565.83201,0,90.8,90.8,0
481,cats,1660,capacity_factor_one,0.052566817,16.3717118,479.664228,0,42.4,42.4,0
482,cats,774,capacity_factor_one,0.057427858,34.4586717,256.811264,0,55.5,55.5,0
483,cats,1753,capacity_factor_one,0.052607649,14.5989327,282.135082,0,49.5,49.5,0
484,cats,1057,capacity_factor_one,0.25325,58.907,173.53,0,1.2,1.2,0
485,cats,1057,capacity_factor_one,0.25325,58.907,173.53,0,1.2,1.2,0
486,cats,1057,capacity_factor_one,0.25325,58.907,173.53,0,3,3,0
487,cats,1653,capacity_factor_one,0.195165562,8.40984319,222.512216,0,23.1,23.1,0
488,cats,1653,capacity_factor_one,0.065412194,16.3717118,413.488522,0,13.1,13.1,0
489,cats,1016,capacity_factor_one,0.151710181,17.2716389,135.454897,0,16.5,16.5,0
490,cats,1016,capacity_factor_one,0.151710181,17.2716389,135.454897,0,16.5,16.5,0
491,cats,1833,capacity_factor_one,0,0,0,0,25.8584348,25.8584348,0
492,cats,1833,capacity_factor_one,0,0,0,0,17.84232,17.84232,0
493,cats,1827,capacity_factor_one,0,0,0,0,44.2179235,44.2179235,0
494,cats,1826,capacity_factor_one,0,0,0,0,44.2179235,44.2179235,0
495,cats,1825,capacity_factor_one,0,0,0,0,44.2179235,44.2179235,0
496,cats,1823,capacity_factor_one,0,0,0,0,45.2522609,45.2522609,0
497,cats,1824,capacity_factor_one,0,0,0,0,45.2522609,45.2522609,0
498,cats,7911,capacity_factor_one,0,0,0,0,118.9488,118.9488,0
499,cats,7911,capacity_factor_one,0,0,0,0,118.9488,118.9488,0
500,cats,1572,capacity_factor_one,0.084603464,14.8788144,32.2246755,0,29.9,29.9,0
501,cats,1698,capacity_factor_one,0.116,58.907,379,0,50,50,0
502,cats,1620,capacity_factor_one,0,0,0,0,5,5,0
503,cats,1620,capacity_factor_one,0,0,0,0,5,5,0
504,cats,1620,capacity_factor_one,0,0,0,0,5,5,0
505,cats,1621,capacity_factor_one,0,0,0,0,5,5,0
506,cats,1621,capacity_factor_one,0,0,0,0,5,5,0
507,cats,1620,capacity_factor_one,0,0,0,0,5,5,0
508,cats,1620,capacity_factor_one,0,0,0,0,5,5,0
509,cats,1620,capacity_factor_one,0,0,0,0,5,5,0
510,cats,1665,capacity_factor_one,0.036019142,14.6687276,439.07926,0,75,75,0
511,cats,1665,capacity_factor_one,0.036019142,14.6687276,439.07926,0,75,75,0
512,cats,1665,capacity_factor_one,0.036019142,14.6687276,439.07926,0,75,75,0
513,cats,1665,capacity_factor_one,0.036019142,14.6687276,439.07926,0,75,75,0
514,cats,274,capacity_factor_one,0.057666682,13.1963561,300.682772,0,39.1,39.1,0
515,cats,1251,capacity_factor_one,0.051140815,13.5022417,315.964182,0,6,6,0
516,cats,1933,capacity_factor_one,0,0,0,0,59.6,59.6,0
517,cats,1933,capacity_factor_one,0,0,0,0,29,29,0
518,cats,1704,capacity_factor_one,0.046668863,15.5533405,110.850758,0,34,34,0
519,cats,481,capacity_factor_one,0.32275983,7.28651264,89.5226255,0,22.1,22.1,0
520,cats,481,capacity_factor_one,0.066013832,16.3717118,412.952334,0,12.4,12.4,0
521,cats,1712,capacity_factor_one,0,0,0,0,45.5,45.5,0
522,cats,1710,capacity_factor_one,0,0,0,0,45.5,45.5,0
523,cats,1711,capacity_factor_one,0,0,0,0,45.5,45.5,0
524,cats,2338,capacity_factor_one,0.085566985,34.6938271,205.867441,0,12,12,0
525,cats,360,capacity_factor_one,0.118883204,7.28651266,243.047852,0,60,60,0
526,cats,360,capacity_factor_one,0.079702294,16.3717117,345.216583,0,30,30,0
527,cats,1019,capacity_factor_one,0.03994707,16.01,79.9977839,0,27.5,27.5,0
528,cats,1019,capacity_factor_one,0.03994707,16.01,79.9977839,0,27.5,27.5,0
529,cats,1828,capacity_factor_one,0.151710181,17.2716389,135.454897,0,20,20,0
530,cats,333,capacity_factor_one,0.078724432,14.8788144,34.6467874,0,1.1,1.1,0
531,cats,1745,capacity_factor_one,0.078724432,14.8788144,34.6467874,0,1.1,1.1,0
532,cats,1855,capacity_factor_one,0,0,0,0,11.7,11.7,0
533,cats,8196,capacity_factor_one,0.25325,58.907,173.53,0,1.6,1.6,0
534,cats,8196,capacity_factor_one,0.25325,58.907,173.53,0,1,1,0
535,cats,8196,capacity_factor_one,0.25325,58.907,173.53,0,1,1,0
536,cats,8196,capacity_factor_one,0.25325,58.907,173.53,0,1.4,1.4,0
537,cats,1708,capacity_factor_one,0,0,0,0,53.9,53.9,0
538,cats,1717,capacity_factor_one,0,0,0,0,8,8,0
539,cats,1717,capacity_factor_one,0,0,0,0,21.6,21.6,0
540,cats,159,capacity_factor_one,0.140223245,34.9374205,111.511326,0,13.8,13.8,0
541,cats,1651,capacity_factor_one,0.115770289,34.8148876,154.337543,0,28,28,0
542,cats,1893,capacity_factor_one,0.047345694,14.9655005,278.475437,0,48.5,48.5,0
543,cats,1567,capacity_factor_one,0.082425425,34.6403013,215.939817,0,36.2,36.2,0
544,cats,1885,capacity_factor_one,0.109697296,34.7982258,154.558828,0,28,28,0
545,cats,138,capacity_factor_one,0.109452732,34.7819238,163.50205,0,28,28,0
546,cats,304,capacity_factor_one,0.098415477,34.6946136,199.073235,0,31.8,31.8,0
547,cats,304,capacity_factor_one,0.126022348,34.8663154,133.784606,0,25.2,25.2,0
548,cats,1656,capacity_factor_one,0,0,0,0,32.2,32.2,0
549,cats,1656,capacity_factor_one,0,0,0,0,30,30,0
550,cats,1656,capacity_factor_one,0,0,0,0,30,30,0
551,cats,1659,capacity_factor_one,0,0,0,0,30,30,0
552,cats,1659,capacity_factor_one,0,0,0,0,30,30,0
553,cats,1659,capacity_factor_one,0,0,0,0,30,30,0
554,cats,1657,capacity_factor_one,0,0,0,0,30,30,0
555,cats,1657,capacity_factor_one,0,0,0,0,30,30,0
556,cats,1657,capacity_factor_one,0,0,0,0,30,30,0
557,cats,333,capacity_factor_one,0.104841048,14.8788144,26.2074855,0,1.8,1.8,0
558,cats,344,capacity_factor_one,0.051140815,13.5022417,315.964182,0,2.8,2.8,0
559,cats,344,capacity_factor_one,0.051140815,13.5022417,315.964182,0,2.8,2.8,0
560,cats,233,capacity_factor_one,0.046815387,13.6632204,306.536508,0,46,46,0
561,cats,262,capacity_factor_one,0.074347899,14.8788144,36.540858,0,7,7,0
562,cats,175,capacity_factor_one,0.085566985,34.6938271,205.867441,0,12.5,12.5,0
563,cats,175,capacity_factor_one,0.085566985,34.6938271,205.867441,0,12.5,12.5,0
564,cats,175,capacity_factor_one,0.085566985,34.6938271,205.867441,0,7.5,7.5,0
565,cats,1118,capacity_factor_one,0.016096182,15.236961,1547.8861,0,5.1,5.1,0
566,cats,1118,capacity_factor_one,0.016096182,15.236961,1547.8861,0,5.1,5.1,0
567,cats,1118,capacity_factor_one,0.016096182,15.236961,1547.8861,0,4.1,4.1,0
568,cats,1118,capacity_factor_one,0,0,0,0,0.129292174,0.129292174,0
569,cats,1118,capacity_factor_one,0,0,0,0,0.387876522,0.387876522,0
570,cats,1118,capacity_factor_one,0,0,0,0,0.387876522,0.387876522,0
571,cats,1118,capacity_factor_one,0,0,0,0,0.129292174,0.129292174,0
572,cats,1480,capacity_factor_one,0.078724432,14.8788144,34.6467874,0,0.2,0.2,0
573,cats,1480,capacity_factor_one,0.078724432,14.8788144,34.6467874,0,1.1,1.1,0
574,cats,1129,capacity_factor_one,0.052644909,7.3428025,22.7651352,0,1.5,1.5,0
575,cats,1692,capacity_factor_one,0.047509495,14.9064255,279.439595,0,48.2,48.2,0
576,cats,8434,capacity_factor_one,0.0636566,14.0763425,291.232287,0,18.3,18.3,0
577,cats,8434,capacity_factor_one,0.0636566,14.0763425,291.232287,0,18.3,18.3,0
